farba;el color;;basic, color
biela;blanco/a;;basic, color
čierna;negro/a;;basic, color
červená;rojo/a;;basic, color
modrá;azul;;basic, color
zelená;verde;;basic, color
žltá;amarillo/a;;basic, color
farebná;multicolor;;basic, color
