jeden;un;;basic, numbers
dva;dos ;;basic, numbers
tri;tres;;basic, numbers
štyri;cuatro;;basic, numbers
päť;cinco;;basic, numbers
šesť;seis;;basic, numbers
sedem;siete;;basic, numbers
osem;ocho;;basic, numbers
deväť;nueve;;basic, numbers
desať;diez;;basic, numbers
dvadsať;veinte;;basic, numbers
päťdesiat;cincuenta;;basic, numbers
sto;ciento;;basic, numbers
tisíc;mil;;basic, numbers
