un;jeden;;basic, numbers
dos ;dva;;basic, numbers
tres;tri;;basic, numbers
cuatro;štyri;;basic, numbers
cinco;päť;;basic, numbers
seis;šesť;;basic, numbers
siete;sedem;;basic, numbers
ocho;osem;;basic, numbers
nueve;deväť;;basic, numbers
diez;desať;;basic, numbers
veinte;dvadsať;;basic, numbers
cincuenta;päťdesiat;;basic, numbers
ciento;sto;;basic, numbers
mil;tisíc;;basic, numbers
