el tren;der Zug;;basic, transport
el autobús;der Bus;;basic, transport
el coche;das Auto;;basic, transport
el tranvía;die Straßenbahn;;basic, transport
el taxi;das Taxi;;basic, transport
la bicicleta;das Fahrrad;;basic, transport
a pie;zu Fuß;;basic, transport
estación de tren ;der Bahnhof;;basic, transport
estación de autobuses;der Busbahnhof;;basic, transport
parada de autobús;die Haltestelle;;basic, transport
