Hei!;안녕!;;basic, communication
Hei!;안녕하세요!;;basic, communication
Näkemiin!;안녕히계세요!;;basic, communication
Kiitos!;감사합니다!;;basic, communication
Ole hyvä!;…해 주세요.;;basic, communication
Anteeksi!;죄송합니다!;;basic, communication
Seis!;멈춰! ;;basic, communication
Varo!;주의!;;basic, communication
kyllä;네;;basic, communication
ei;아니오;;basic, communication
