supermarketti;le supermarché;;basic, shopping
raha;l’argent;;basic, shopping
pankkikortti;la carte bancaire;;basic, shopping
laukku;le sac;;basic, shopping
tamponi;le tampon;;basic, shopping
terveysside;la serviette hygiénique;;basic, shopping
kondomi;le préservatif;;basic, shopping
hammasharja;la brosse à dents;;basic, shopping
apua;l’aide;;basic, shopping
poliisi;la police;;basic, shopping
