Mikä ...?;Kde...?;;basic, sentences, questions
Missä on ...?;Kde je ...?;;basic, sentences, questions
Kuinka …?;Ako …?;;basic, sentences, questions
Kuinka paljon se on?;Koľko?;;basic, sentences, questions
Kauanko se kestää?;Ako dlho?;;basic, sentences, questions
On ...?;Je tam ...?;;basic, sentences, questions
Haluaisin ...;Prosím si ...;;basic, sentences
Tarvitsen ...;Potrebujem ...;;basic, sentences
Ei ongelmaa!;V pohodě!;;basic, sentences
