el supermercado;supermarket;;basic, shopping
el dinero;cash;;basic, shopping
la tarjeta bancaria;bank card;;basic, shopping
el bolso;bag;;basic, shopping
el tampón;tampon;;basic, shopping
la compresa;(sanitary) pad;;basic, shopping
el preservativo;condom;;basic, shopping
el cepillo de dientes;toothbrush;;basic, shopping
la ayuda;help;;basic, shopping
la policía;police;;basic, shopping
