Hallo!;Hei!;;basic, communication
Guten Tag!;Hei!;;basic, communication
Tschüß!;Näkemiin!;;basic, communication
Danke!;Kiitos!;;basic, communication
Bitte!;Ole hyvä!;;basic, communication
Entschuldigung!;Anteeksi!;;basic, communication
Stopp!;Seis!;;basic, communication
Vorsicht!;Varo!;;basic, communication
ja;kyllä;;basic, communication
nein;ei;;basic, communication
