gut;hyvä;;basic, adjective
schlecht;huono;;basic, adjective
neu;uusi;;basic, adjective
alt;vanha;;basic, adjective
jung;nuori;;basic, adjective
groß;iso;;basic, adjective
klein;pieni;;basic, adjective
schön;kaunis;;basic, adjective
billig;halpa;;basic, adjective
teuer;kallis;;basic, adjective
dunkel;tumma;;basic, adjective
hell;valoisa;;basic, adjective
zusammen;yhdessä;;basic, adjective
getrennt;erikseen;;basic, adjective
wichtig;tärkeä;;basic, adjective
müde;väsynyt;;basic, adjective
