슈퍼마켓;el supermercado;;basic, shopping
현금 ;el dinero;;basic, shopping
신용 카드;la tarjeta bancaria;;basic, shopping
가방;el bolso;;basic, shopping
탐폰;el tampón;;basic, shopping
생리대;la compresa;;basic, shopping
콘돔;el preservativo;;basic, shopping
칫솔;el cepillo de dientes;;basic, shopping
도움;la ayuda;;basic, shopping
경찰;la policía;;basic, shopping
