일 / 하나;un;;basic, numbers
이 / 둘;dos ;;basic, numbers
삼 / 셋;tres;;basic, numbers
사 / 넷;cuatro;;basic, numbers
오 / 다섯;cinco;;basic, numbers
육 / 여섯;seis;;basic, numbers
칠 / 일곱;siete;;basic, numbers
팔 / 여덟;ocho;;basic, numbers
구 / 아홉;nueve;;basic, numbers
십 / 열;diez;;basic, numbers
이십 / 스물;veinte;;basic, numbers
오십 / 쉰;cincuenta;;basic, numbers
백;ciento;;basic, numbers
천;mil;;basic, numbers
