le supermarché;supermarketti;;basic, shopping
l’argent;raha;;basic, shopping
la carte bancaire;pankkikortti;;basic, shopping
le sac;laukku;;basic, shopping
le tampon;tamponi;;basic, shopping
la serviette hygiénique;terveysside;;basic, shopping
le préservatif;kondomi;;basic, shopping
la brosse à dents;hammasharja;;basic, shopping
l’aide;apua;;basic, shopping
la police;poliisi;;basic, shopping
