…なんですか？;Mikä ...?;;basic, sentences, questions
…どこですか？;Missä on ...?;;basic, sentences, questions
…どうですか？;Kuinka …?;;basic, sentences, questions
いくらですか？;Kuinka paljon se on?;;basic, sentences, questions
どれくらいかかりますか？;Kauanko se kestää?;;basic, sentences, questions
…いますか？;On ...?;;basic, sentences, questions
…だといいです;Haluaisin ...;;basic, sentences
…必要です;Tarvitsen ...;;basic, sentences
問題ないです;Ei ongelmaa!;;basic, sentences
