Was ist…?;… 뭐예요?;;basic, sentences, questions
Wo ist …?;… 어디예요?;;basic, sentences, questions
Wie …?;… 어때요?;;basic, sentences, questions
Wie viel kostet es?;… 얼마예요?;;basic, sentences, questions
Wie lange dauert es?;얼마나 걸리나요?;;basic, sentences, questions
Gibt es …?;… 있어요?;;basic, sentences, questions
Ich hätte gerne …;… 좋겠어요.;;basic, sentences
Ich brauche …;… 필요해요.;;basic, sentences
Kein Problem!;천만에요;;basic, sentences
