Hallo!;안녕!;;basic, communication
Guten Tag!;안녕하세요!;;basic, communication
Tschüß!;안녕히계세요!;;basic, communication
Danke!;감사합니다!;;basic, communication
Bitte!;…해 주세요.;;basic, communication
Entschuldigung!;죄송합니다!;;basic, communication
Stopp!;멈춰! ;;basic, communication
Vorsicht!;주의!;;basic, communication
ja;네;;basic, communication
nein;아니오;;basic, communication
