Farbe;色;;basic, color
weiß;白い;;basic, color
schwarz;黒い;;basic, color
rot;赤;;basic, color
blau;青;;basic, color
grün;緑;;basic, color
gelb;黄色;;basic, color
bunt;カラフル;;basic, color
