¿Qué es ...?;Qu’est-ce que c’est ... ?;;basic, sentences, questions
¿Dónde está ...?;Où est ... ?;;basic, sentences, questions
¿Cómo …?;Comment …?;;basic, sentences, questions
¿Cuánto cuesta?;Ça coûte combien ?;;basic, sentences, questions
¿Cuánto se tarda?;Ça prendra combien de temps ?;;basic, sentences, questions
¿Hay ...?;Il y a ... ?;;basic, sentences, questions
Me gustaría...;Je voudrais ...;;basic, sentences
Necesito...;J'ai besoin de ...;;basic, sentences
No hay problema.;Pas de problème !;;basic, sentences
