Qu’est-ce que c’est ... ?;Was ist…?;;basic, sentences, questions
Où est ... ?;Wo ist …?;;basic, sentences, questions
Comment …?;Wie …?;;basic, sentences, questions
Ça coûte combien ?;Wie viel kostet es?;;basic, sentences, questions
Ça prendra combien de temps ?;Wie lange dauert es?;;basic, sentences, questions
Il y a ... ?;Gibt es …?;;basic, sentences, questions
Je voudrais ...;Ich hätte gerne …;;basic, sentences
J'ai besoin de ...;Ich brauche …;;basic, sentences
Pas de problème !;Kein Problem!;;basic, sentences
