color;Farbe;;basic, color
white;weiß;;basic, color
black;schwarz;;basic, color
red;rot;;basic, color
blue;blau;;basic, color
green;grün;;basic, color
yellow;gelb;;basic, color
colorful;bunt;;basic, color
