der Supermarkt;le supermarché;;basic, shopping
das Geld;l’argent;;basic, shopping
die Karte (Bankkarte);la carte bancaire;;basic, shopping
die Tasche;le sac;;basic, shopping
der Tampon;le tampon;;basic, shopping
die Binde;la serviette hygiénique;;basic, shopping
das Kondom;le préservatif;;basic, shopping
die Zahnbürste;la brosse à dents;;basic, shopping
die Hilfe;l’aide;;basic, shopping
die Polizei;la police;;basic, shopping
